user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASP.NET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQuery Mobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,C#,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,jQueryEasyUI ,regular
user3572,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
user3573,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,0,5,5,5,5,0,0,5,0,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,5,0,5,0,5,5,5,5,5,5
user3574,0,7,7,7,7,7,7,7,7,7,0,0,0,7,7,7,0,7,7,0,7,7,7,0,7,0,7,0,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,0,0,0,7,0,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,0,7,0,7,0,7,7,0,0,0,7,7,7,0,0,0
user3575,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,0,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,0,0,6,6,6,6,6,0,0,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,0,0,6,0,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6
user3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user3577,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,0,6,0,6,6,6,6,6,6,6,6,0,0,0,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,0,6,6,6,6,0,0,0,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6
user3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user3579,0,8,8,8,0,8,8,8,8,8,8,0,0,8,0,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,0,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,0,0,8,8,8,8,8,0,0,0
user3580,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user3581,5,5,5,0,5,0,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,0,0,5,5,5,5,0,5,0,5,5,5,5,0,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,5,0,0,5,5,0,0,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
user3582,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,0,2,2,2,2
user3583,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,0,0,4,0,4,0,0,4,4,4,4,0,0,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,0,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,4,0,4,4,0,4
user3584,4,4,4,4,0,4,4,4,4,0,4,0,4,4,4,4,0,4,0,0,4,0,4,4,4,4,4,4,4,0,0,0,4,4,4,4,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,0,0,4,4,0,4,4
user3585,0,10,0,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,0,0,10,10,0,10,10,10,0,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10
user3586,9,0,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,0,9,0,9,9,9,9,0,0,9,9,9,9,9,0,9,0,9,0,9,9,9,0,9,9,0,9,9,0,9,0,9,0,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,0,9,0,9,9,9,9,9,9
user3587,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2
user3588,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2
user3589,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,8,8,8,8,8,0,8,0,8,8,0,8,8,8,8,0,0,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8
user3590,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,10,0,10,0,10,10,10,10,0,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,0,0,10,10,10
user3591,9,9,9,9,9,9,0,9,0,9,0,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,0,0,9,0,9,9,9,9,9,9,9,0
user3592,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,0,9,9,9,9,9,0,0,9,9,9,9,0,9,9,9,9,0,9,0,9,9,9,9,9,9,9,0,9,0,9,0,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,9,0,9,0,9,0,9,9,0,9,9,9,9,0,9,9,9,9,9,9,0,9,9
user3593,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,0,8,0,8,0,8,8,8,0,8,0,8,8,8,0,8,8,8,8,0,0,8,8,8,8,8,0,8,8,0,8,8,8,0,8,0,0,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,0,8,0,8,0,8,8,0,8,8,8,8
user3594,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,2,2,0,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,2,2,0,0,2,0,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2
user3595,0,4,0,4,4,4,0,0,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,0,4,0,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,4,4,4,4
user3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user3597,0,8,8,8,8,8,8,8,8,0,8,0,8,8,0,8,0,0,0,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,0,0,8,8,8,0,8,8,0,0,8,8,0,0,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0
user3598,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,7,7,0,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,0,7
user3599,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
user3600,9,9,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,0,9,0,0,9,9,0,9,9,9,0,9,0,0,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,0,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,0,0
user3601,10,10,10,10,10,10,0,10,0,0,0,10,0,10,10,0,0,10,10,10,10,10,10,10,0,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,0,0,10,10,0,10,0,10,10
user3602,4,4,4,4,4,4,4,0,4,4,0,4,4,0,0,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,0,0,4,4,4,4,4,4,4,4,0,0,4,0,4,0,4,0,4,4,4,0,4,4,4,4,0,0,4,0,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,0,4,4,4
user3603,0,0,2,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,0,2,0,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2
user3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user3605,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6
user3606,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,0,9,9,0,9,9,0,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,0,9,9,9,0,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0
user3607,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
user3608,4,4,0,4,0,4,0,4,0,4,4,4,4,0,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
user3609,0,4,4,0,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,0,4,4,4,0,0,4,4,0,0,0,4,0,4,4,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,4,0,4,0,4,4,0,4,4,4,0,0,0,4,4,4,4,4,4,4,4,4
user3610,9,9,0,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,0,9,0,9,9,9,0,9,9,0,0,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,0,9,0,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,0,0,9,9,0,9,9,0,9
user3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user3612,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,4,4,4,4,0,0,4,4,0,0,0,4,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4
user3613,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
user3614,10,10,10,10,10,0,10,10,10,10,0,10,0,10,10,10,10,0,10,0,0,10,0,10,0,10,10,10,10,0,10,10,10,0,10,10,10,0,10,10,10,10,10,0,10,0,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,0,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
user3615,8,8,0,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,0,0,8,8,8,8,0,8,8,8,8,8,0,8,8,8
user3616,0,9,0,9,9,9,9,9,9,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,0,9,9,9,0,0,9,9,9,9,9,9,9,9,9,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,9,9,0,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9
user3617,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,0,0,7,0,7,0,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,0
user3618,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
user3619,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
user3620,0,0,4,4,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,0,0,4,4,0,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user3621,5,5,5,0,5,5,0,5,0,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,0,5,5,5,5,5,0
user3622,0,3,0,3,0,0,3,0,3,3,3,3,3,0,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,0,3,0,0,3,0,3,3,0,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3
user3623,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,0,0,5,5,5,5,0,5,0,5,5,5,0,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,0,5,0,5,5,5,5,5,5,0,0,5,5,5,5,5,0,5,5,5,5,5,5,0,5,0
user3624,5,0,5,5,5,5,0,0,5,5,5,5,0,5,0,5,0,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,0,5,5,5,5,0,5,5,0,5,5,5,0,0,5,5,5,0,0,5,5,5,0,5,0,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5
user3625,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10
user3626,4,4,0,4,0,4,4,0,4,4,0,4,4,4,4,4,4,4,0,4,4,0,4,4,4,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,4,4
user3627,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,0,4,0,0,4,0,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,0,4,4,0,0,4,4,0,4,4
user3628,10,10,10,10,0,10,10,0,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10
user3629,0,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,0,3,3,0,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,0,3,3,3,3,3,0,0,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3
user3630,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,0,5,5,5,0,5,5,5,0,5,5,5,5,0,5,5,5,5,0,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,0,0,5,5,0,5,0,5,5,5,5,5
user3631,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,0,7,7,7,7,7,7,0,7,7,7,0,7,7,0,0,7,0,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7
user3632,10,10,10,0,0,10,10,10,10,0,10,0,10,10,10,0,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,0,10,10,0,10,10
user3633,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,0,8,0,8,0,8,8,8,0,8,8,8,0,8,8,8,8,8,0,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,0,8,0,8,8,0,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8
user3634,5,5,5,5,5,5,5,5,0,5,0,5,5,0,0,5,5,5,0,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,5,0,5,0,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5
user3635,10,0,10,10,10,10,0,0,0,10,10,10,10,10,10,10,0,0,10,10,10,10,0,0,0,10,10,10,10,10,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,0
