user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASP.NET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQuery Mobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,C#,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,jQueryEasyUI ,regular
user6208,8,0,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,0,0,0,8,0,0,8,0,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,0,8,0,8,0,8,0,8,0,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,0,8,8
user6209,8,0,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,0,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,0,8,8,8,8,8,8,0,8,0,8,8,8,8,8,0,8,8,8,8,0,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,0,8,8,0,0,8,8,8,8,8,8,8,0,8,8,8,0,0,0,8,0,8
user6210,0,5,5,5,5,0,5,5,5,5,5,5,5,5,0,0,5,5,0,5,5,5,5,5,5,5,5,0,5,5,0,5,5,0,0,0,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,0,5,5,5,0,5,5,5,0,5,5,0,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5
user6211,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,0,0,8,0,8,8,8,8,8,8,0,0,0,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,0,8,8,0,0,8,0,8,8,0,0,8,0,8,8,0,8,8,8,0,0,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8
user6212,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,0,8,8,0,0,0,8,8,0,8,8,8,0,8,0,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,0,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8
user6213,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,0,0,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,3,0,0,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3,0,3,0,3,3,0,3,3
user6214,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,0,3,0,3,0,0,0,3,3,3,3,0,3,3,0,0,3,0,3,3,0,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0
user6215,0,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2
user6216,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user6217,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,0,8,0,8,0,0,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,0,8,8,8,0,8,8,8,8,8
user6218,0,5,5,5,5,5,5,5,5,5,0,5,5,5,0,0,5,5,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,5,5,0,5,0,0,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,0,5,5,5
user6219,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,0,0,2,2
user6220,9,9,9,0,9,0,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,0,0,0,0,0,9,9,9,9,9,0,0,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,0,9,0,0,9,9,9,0,9,9,9,9,9,0,9
user6221,4,0,4,4,4,4,0,4,4,4,4,0,4,4,4,4,0,4,4,4,0,4,0,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,0,4,0,4,4,4,4,4,0,4,0,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,0,4,4,4,4,4,4,4,4,4,0,0,0,0,4,4,0,4,0
user6222,7,7,7,0,7,0,7,7,7,0,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,0,0,7,7,7,7,7,0,0,7,7,7,7,7,7,7,0,7,7,7
user6223,0,6,6,6,6,6,6,6,0,6,6,6,6,6,0,0,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,6,0,0,6,0,6,0,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,0,6,6,0,6,6,6,6,0,6,6,6,6,6,6,0,0,6,6,0,6,6,6,6,0,6,6,0,6,6,6,6,6,0,6,6,6
user6224,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
user6225,10,10,10,0,0,10,10,10,10,10,10,10,10,0,0,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,0,0,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,0,0,10,10,10,10,10,0,10,10,10,0,10,10,0,10,0,10,0,0,10,10,10,10,10,10,0,10,0,10,10,10
user6226,0,6,6,6,0,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,0,0,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,0,6,0,0,6,6,6,0,6,0,0,6,0,6
user6227,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,0,0,0,0,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10
user6228,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,0,6,0,6,6,6,6,0,6,0,6,6,6,6,0,6,0,6,6,6,6,6,0,6,6,0,0,6,6,0,6,6,0,6,6,6,6,6,6,6,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6
user6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6231,2,2,2,0,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,2,2,2,0,2,2,0,2,0,0,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,0
user6232,5,0,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,5,5,5,5,0,5,5,0,5,5,0,5,5,5,5,0,5,5,5,5,5,0,5,5,0,0,5,5,5,5,5,5,0,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5
user6233,8,8,0,0,8,8,8,8,8,8,8,0,8,8,8,0,0,8,8,8,8,0,0,8,8,8,0,8,8,8,0,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,0
user6234,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,0,9,9,9,0,9,9,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,0,0,9,9,9,0,9,9,9,9,9,9,0,9,0,9,9,0,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,0,0,9,9,9,9,9,9,0,9,9,9,9,9
user6235,10,0,10,10,10,10,10,0,10,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,0,0,0,10,0,10,10,10,0,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10
user6236,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
user6237,4,4,4,0,4,4,4,4,0,4,4,4,4,0,4,4,4,0,4,4,4,4,4,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,0,4,0,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,0,0,4,4,4,0,4,4,4,0,0,4,4,4,4,4,4,4,4
user6238,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,0,5,5
user6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6240,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,0,0,3,3,3,3,0,0,3,0,3,3,0,0,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3
user6241,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,0,0,10,10,10,10,0,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,0,10,0,10,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,0,10,0,0,10,0,0,10,10,10,10,10,10,0,10,0
user6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6243,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,0,3,3
user6244,2,2,2,2,2,0,0,2,2,2,0,2,0,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2
user6245,10,10,10,0,10,10,10,10,10,0,10,10,0,0,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,0
user6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6247,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,0,0,10,10,10,10,10,0,10,0,10,0,0,0,0,10,10,10,0,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,10,10,0,10,0,10,10,10,0
user6248,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,0,0,4,0,4,4,4,0,0,4
user6249,0,3,0,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,0,0,3,3,3,3,3,0,3,0,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,0,3,3,0,3,0,3,0,0,3,3,3,3,3,3,3,3
user6250,0,8,8,8,8,8,8,0,8,0,0,8,8,8,0,0,8,0,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,0,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,0,0,8,8,8,0,8,8,8,0,8,8,8
user6251,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0
user6252,2,0,2,2,2,2,0,0,2,2,0,2,2,2,0,2,2,2,2,2,0,0,2,2,0,2,0,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2
user6253,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0
user6254,10,10,10,10,0,10,10,0,10,10,0,0,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,0,10,0,10,10,10,10,0,10,10,10,10,0,10,0,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
user6255,0,0,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5
user6256,8,8,8,8,8,8,0,8,8,0,0,0,8,8,8,8,8,0,8,8,8,0,0,8,8,8,8,8,0,0,8,8,8,8,0,0,8,8,8,8,8,8,8,0,8,8,8,0,8,8,0,8,8,8,8,8,8,8,0,8,8,0,8,8,8,0,8,0,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,0,8,8,8,8,8,8,0,8,0,8
user6257,10,10,10,10,10,10,10,10,10,0,10,0,0,0,10,10,10,10,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,0,0,10,0,10,0,10,0,10,10,10,0,10,0,10,0,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,0,10,10,10,10
user6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6259,6,6,6,0,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,0,6,0,6,6,6,6,6,0,0,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
user6260,0,4,0,4,4,4,4,4,4,0,0,4,0,4,0,4,4,4,4,0,4,4,4,4,4,4,0,0,4,0,4,0,4,0,0,4,4,0,4,4,4,4,4,4,0,0,4,0,4,4,0,4,4,4,4,4,0,0,0,0,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,0,0,4,4,4,4,4,4,4
user6261,0,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,0,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7
user6262,10,10,0,10,10,10,0,10,10,10,0,0,0,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,0,10,10,10,10,10,0,10,0,0,10,10,0,10,10,10,10,0,0,10,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10
user6263,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,0,3,3,0,3,3,0,3,0,3,3,0,3,0,3,3
user6264,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,2
user6265,6,0,6,6,0,6,6,6,6,0,6,6,0,0,6,6,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,0,6,6,0,0,0,6,6,6,6,6,6,6,6,6,0,6,6
user6266,9,9,0,9,0,0,9,9,0,0,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,0,0,0,9,0,9,9,9,9,9,0,0,9,9,9,0,9,9,0,0,9,9,9,9,9,0,0,0,9,9,0,0,9,0,9,9,0,9,0,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,0,9,0,9,9,9,9,0,0,0,9
user6267,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,0,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3
user6268,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2
user6269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6270,0,5,0,5,0,5,5,0,0,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,0,0,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,0,5,5,5,5
user6271,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,9,9,0,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,0,0,9,0,9,0,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,0,9,9,0,9,9,9,0,9,0
